Title,Location,Price,Area,Number_of_Rooms,Furnished,Kitchen type,Status,Garden surface,Swimming Pool
House for sale,Rue Francois Logen 43,"€120,000",4 bedrooms | 95 m² ,4 bedrooms,No,Installed,Good,250 m² ,No
House for sale,Avenue Maurice Delmotte 30,"€120,000",1 bedroom | 61 m² ,1 bedroom,No,Installed,To be done up,192 m² ,No
House for sale,7700 — Mouscron,"€129,000",2 bedrooms | 106 m² ,2 bedrooms,No,Semi equipped,To be done up,148 m² ,No
House for sale,Rue du Mayeur 29,"€130,000",3 bedrooms | 115 m² ,3 bedrooms,No,Semi equipped,To be done up,148 m² ,No
House for sale,Slabbaardstraat-Noord 36,"€140,000",2 bedrooms | 92 m² ,2 bedrooms,No,Semi equipped,To be done up,148 m² ,No
House for sale,Rue Harkay 251,"€145,000",2 bedrooms | 80 m² ,2 bedrooms,No,Not installed,Good,80 m² ,No
House for sale,Rue de la station 26,"€149,000",5 bedrooms | 329 m² ,5 bedrooms,No,Installed,To renovate,231 m² ,No
Villa for sale,2880 — Bornem,"€150,000",3 bedrooms | 216 m² ,3 bedrooms,No,Installed,To renovate,231 m² ,No
House for sale,Rue Diérain Patar 53,"€150,000",4 bedrooms | 172 m² ,4 bedrooms,No,Installed,To renovate,231 m² ,No
Town-house for sale,Rue le Campinaire 23,"€150,000",2 bedrooms | 140 m² ,2 bedrooms,No,Not installed,To be done up,231 m² ,No
House for sale,Rue de Marchienne 15,"€159,000",3 bedrooms | 106 m² ,3 bedrooms,No,Not installed,Good,231 m² ,No
Apartment for sale,1932 — Zaventem Sint-Stevens-Woluwe,"€345,000",2 bedrooms | 90 m² ,2 bedrooms,No,Not installed,Good,231 m² ,No
Apartment for sale,Avenue Circulaire 144C,"€599,000",4 bedrooms | 182 m² ,4 bedrooms,No,Hyper equipped,Good,231 m² ,Yes
Apartment block for sale,Oever 33,"€1,400",13 bedrooms | 575 m² ,13 bedrooms,No,Hyper equipped,Good,231 m² ,Yes
House for sale,Aarschotsesteenweg 236,"€279,000",2 bedrooms | 121 m² ,2 bedrooms,No,Semi equipped,Good,231 m² ,Yes
House for sale,6240 — Farciennes,"€99,000",3 bedrooms | 82 m² ,3 bedrooms,No,Not installed,Good,59 m² ,Yes
Villa for sale,Rue des Prêtres 7,"€355,000",4 bedrooms | 200 m² ,4 bedrooms,No,Not installed,Good,59 m² ,Yes
Villa for sale,Rue des Prêtres 9,"€375,000",4 bedrooms | 200 m² ,4 bedrooms,No,Not installed,Good,59 m² ,Yes
House for sale,Rue &#201;mile Vandervelde 112A,"€269,000",3 bedrooms | 134 m² ,3 bedrooms,No,Installed,Good,656 m² ,Yes
House for sale,Ingelmunstersteenweg 92,"€169,000",3 bedrooms | 137 m² ,3 bedrooms,No,Installed,To renovate,656 m² ,No
House for sale,"Groene Wandeling 42,","€169,000",2 bedrooms | 126 m² ,2 bedrooms,No,Installed,To renovate,95 m² ,No
House for sale,Rue d'Angleur 14,"€184,500",3 bedrooms | 160 m² ,3 bedrooms,No,Not installed,To be done up,95 m² ,No
House for sale,Rue de Jemeppe 15,"€185,000",3 bedrooms | 140 m² ,3 bedrooms,No,Installed,Good,280 m² ,No
House for sale,Rue Loneux 46,"€185,000",2 bedrooms | 140 m² ,2 bedrooms,No,Hyper equipped,Good,200 m² ,No
Country house for sale,rue du bourg 25,"€185,000",None,2700 m² square meters of land,No,Hyper equipped,To renovate,200 m² ,No
Mixed-use building for sale,7000 — Mons,"€185,000",3 bedrooms | 160 m² ,3 bedrooms,No,Not installed,Good,200 m² ,No
House for sale,Heerbaan 157,"€189,000",2 bedrooms | 135 m² ,2 bedrooms,No,USA installed,To renovate,205 m² ,No
House for sale,Rue de Brabant 185,"€189,000",2 bedrooms | 110 m² ,2 bedrooms,No,Installed,To renovate,205 m² ,No
House for sale,"Sint-Antoniusstraat 25,","€189,000",4 bedrooms | 180 m² ,4 bedrooms,No,Installed,Good,205 m² ,No
Mixed-use building for sale,Rue Saint-Gilles 554,"€189,500",3 bedrooms | 155 m² ,3 bedrooms,No,Hyper equipped,Good,205 m² ,No
House for sale,5060 — AUVELAIS,"€195,000",2 bedrooms | 124 m² ,2 bedrooms,No,Semi equipped,Good,205 m² ,No
House for sale,Bergmolenstraat 53,"€195,000",2 bedrooms,2 bedrooms,No,Installed,Good,205 m² ,No
House for sale,Rue Albert Delwarte 5,"€198,000",3 bedrooms | 151 m² ,3 bedrooms,No,Installed,Just renovated,205 m² ,No
Mixed-use building for sale,Rue du Papillon 96,"€199,000",3 bedrooms | 145 m² ,3 bedrooms,No,Installed,As new,115 m² ,Yes
House for sale,Rue du Papillon 96,"€199,000",3 bedrooms | 145 m² ,3 bedrooms,No,Installed,As new,115 m² ,Yes
House for sale,Rue de la Collectivité 4,"€199,500",3 bedrooms | 149 m² ,3 bedrooms,No,Semi equipped,Good,50 m² ,No
House for sale,Rue Tramasure 29-31,"€200,000",3 bedrooms | 150 m² ,3 bedrooms,No,Semi equipped,To renovate,50 m² ,No
House for sale,Rue du Roi Albert 147,"€209,000",4 bedrooms | 165 m² ,4 bedrooms,No,Semi equipped,Good,70 m² ,No
Apartment block for sale,6041 — Charleroi,"€209,000",5 bedrooms | 427 m² ,5 bedrooms,Yes,Installed,Good,70 m² ,No
House for sale,6041 — Charleroi,"€209,000",5 bedrooms | 427 m² ,5 bedrooms,Yes,Installed,Good,70 m² ,No
Mixed-use building for sale,6041 — Charleroi,"€209,000",5 bedrooms | 427 m² ,5 bedrooms,Yes,Installed,Good,70 m² ,No
House for sale,Quai de la Batte 1,"€220,000",3 bedrooms | 180 m² ,3 bedrooms,No,Installed,Good,150 m² ,No
House for sale,Waalstraat 144,"€220,000",4 bedrooms,4 bedrooms,No,Installed,Good,150 m² ,No
House for sale,Rue Ferdinand Nicolay 53,"€225,000",4 bedrooms | 185 m² ,4 bedrooms,No,Semi equipped,As new,90 m² ,No
House for sale,Rue de Nèvremont 72,"€225,000",3 bedrooms | 125 m² ,3 bedrooms,No,Installed,To renovate,3000 m² ,No
House for sale,Kapelstraat 38,"€225,000",3 bedrooms | 136 m² ,3 bedrooms,No,Installed,Good,3000 m² ,No
House for sale,Kerkveldstraat 13,"€229,000",4 bedrooms | 210 m² ,4 bedrooms,No,Installed,To be done up,3000 m² ,No
House for sale,Rue Roosevelt 91,"€230,000",3 bedrooms | 100 m² ,3 bedrooms,No,Installed,As new,195 m² ,No
House for sale,Lupinenweg 14,"€239,000",3 bedrooms | 192 m² ,3 bedrooms,No,Installed,To renovate,195 m² ,No
House for sale,5060 — AUVELAIS,"€239,000",3 bedrooms | 162 m² ,3 bedrooms,No,Semi equipped,Good,140 m² ,Yes
Country house for sale,Rue d'Hoves 94,"€245,000",6 bedrooms | 145 m² ,6 bedrooms,No,Semi equipped,To restore,140 m² ,Yes
Country house for sale,Rue d'Hoves 94,"€245,000",6 bedrooms | 145 m² ,6 bedrooms,No,Semi equipped,To restore,140 m² ,Yes
House for sale,Rue Gommeray 11,"€249,000",4 bedrooms | 163 m² ,4 bedrooms,No,Installed,Good,140 m² ,Yes
House for sale,"Spermaliestraat 112,","€249,000",4 bedrooms | 183 m² ,4 bedrooms,No,Installed,To be done up,90 m² ,Yes
Mixed-use building for sale,Avenue Eugène Mascaux 192,"€259,000",2 bedrooms | 216 m² ,2 bedrooms,No,Hyper equipped,Good,90 m² ,No
Villa for sale,Rue des sapins 2,"€259,000",3 bedrooms | 150 m² ,3 bedrooms,No,Hyper equipped,To be done up,277 m² ,No
House for sale,Beukenlaan 9,"€259,000",3 bedrooms | 120 m² ,3 bedrooms,No,Installed,To be done up,277 m² ,No
House for sale,Rue De Biesme 2A,"€260,000",3 bedrooms | 145 m² ,3 bedrooms,No,Installed,As new,277 m² ,No
House for sale,Oude Gentbaan 285,"€260,000",2 bedrooms | 155 m² ,2 bedrooms,No,Installed,As new,277 m² ,No
House for sale,Vlaswaagplein 22,"€264,500",3 bedrooms,3 bedrooms,No,Hyper equipped,As new,277 m² ,No
House for sale,Lenniksebaan 1088,"€265,000",2 bedrooms | 123 m² ,2 bedrooms,No,Semi equipped,To be done up,277 m² ,No
House for sale,Lenniksebaan 1088,"€265,000",2 bedrooms | 123 m² ,2 bedrooms,No,Semi equipped,To be done up,277 m² ,No
House for sale,7020 — NIMY,"€265,000",4 bedrooms | 185 m² ,4 bedrooms,No,Installed,To be done up,277 m² ,No
House for sale,"Torenstraat 8,","€269,000",4 bedrooms | 123 m² ,4 bedrooms,No,Installed,Good,277 m² ,No
House for sale,Plassendale 15,"€270,000",3 bedrooms | 185 m² ,3 bedrooms,No,Installed,To renovate,150 m² ,No
House for sale,Groenestraat 33,"€275,000",1 bedroom,1 bedroom,No,Semi equipped,To be done up,150 m² ,No
House for sale,Lindestraat 32,"€279,000",3 bedrooms | 135 m² ,3 bedrooms,Yes,Semi equipped,Good,30 m² ,No
Bungalow for sale,Rue du Bois des Haies 21,"€279,500",4 bedrooms | 188 m² ,4 bedrooms,No,Hyper equipped,Good,170 m² ,No
House for sale,Rue de la Foret 158,"€285,000",3 bedrooms | 160 m² ,3 bedrooms,No,Hyper equipped,As new,55 m² ,No
House for sale,Marie-Josélaan 33,"€289,000",5 bedrooms | 159 m² ,5 bedrooms,No,Hyper equipped,As new,55 m² ,No
House for sale,Nesteveldstraat 7,"€289,000",3 bedrooms | 153 m² ,3 bedrooms,No,Installed,As new,55 m² ,No
Villa for sale,Rue de Trazegnies 309,"€290,000",4 bedrooms | 150 m² ,4 bedrooms,No,Hyper equipped,As new,350 m² ,No
House for sale,Bommelbilk 16,"€294,000",3 bedrooms | 135 m² ,3 bedrooms,No,Hyper equipped,Good,350 m² ,No
House for sale,"Bassevillestraat 97,","€295,000",2 bedrooms,2 bedrooms,No,Installed,To renovate,755 m² ,No
House for sale,Azaleastraat 1,"€295,000",4 bedrooms | 170 m² ,4 bedrooms,No,USA hyper equipped,Good,100 m² ,No
House for sale,astridlaan 373,"€298,000",3 bedrooms | 165 m² ,3 bedrooms,No,Semi equipped,To be done up,100 m² ,No
House for sale,Klein-Brabant 23,"€299,000",4 bedrooms | 135 m² ,4 bedrooms,No,Hyper equipped,Good,52 m² ,No
House for sale,Koningin Elisabethlaan 18,"€300,000",4 bedrooms | 223 m² ,4 bedrooms,No,Hyper equipped,Good,52 m² ,No
House for sale,Domentstraat 82,"€309,000",3 bedrooms | 210 m² ,3 bedrooms,No,Semi equipped,To be done up,200 m² ,No
Apartment for sale,1932 — Zaventem Sint-Stevens-Woluwe,"€345,000",2 bedrooms | 90 m² ,2 bedrooms,No,Semi equipped,Good,200 m² ,No
Apartment for sale,Avenue Circulaire 144C,"€599,000",4 bedrooms | 182 m² ,4 bedrooms,No,Hyper equipped,Good,200 m² ,Yes
Apartment block for sale,Oever 33,"€1,400",13 bedrooms | 575 m² ,13 bedrooms,No,Hyper equipped,Good,200 m² ,Yes
House for sale,Aarschotsesteenweg 236,"€279,000",2 bedrooms | 121 m² ,2 bedrooms,No,Semi equipped,Good,200 m² ,Yes
House for sale,6240 — Farciennes,"€99,000",3 bedrooms | 82 m² ,3 bedrooms,No,Not installed,Good,59 m² ,Yes
Villa for sale,Rue des Prêtres 7,"€355,000",4 bedrooms | 200 m² ,4 bedrooms,No,Not installed,Good,59 m² ,Yes
Villa for sale,Rue des Prêtres 9,"€375,000",4 bedrooms | 200 m² ,4 bedrooms,No,Not installed,Good,59 m² ,Yes
House for sale,Rue &#201;mile Vandervelde 112A,"€269,000",3 bedrooms | 134 m² ,3 bedrooms,No,Installed,Good,656 m² ,Yes
House for sale,"Hellestraat 122,","€310,000",3 bedrooms | 126 m² ,3 bedrooms,No,Installed,Good,192 m² ,Yes
Mixed-use building for sale,Leon Kreperlaan 23,"€325,000",3 bedrooms | 143 m² ,3 bedrooms,No,Installed,Good,192 m² ,Yes
House for sale,Rijweg 120,"€325,000",4 bedrooms | 129 m² ,4 bedrooms,No,USA hyper equipped,Good,180 m² ,Yes
House for sale,Kerstmisstraat 10,"€325,000",4 bedrooms | 300 m² ,4 bedrooms,No,Installed,To be done up,1 m² square meter,No
Country house for sale,Wenduinesteenweg 109,"€325,000",3 bedrooms | 113 m² ,3 bedrooms,No,Semi equipped,To be done up,1 m² square meter,No
Villa for sale,Piannesbergstraat 16,"€329,000",4 bedrooms | 200 m² ,4 bedrooms,No,Semi equipped,To be done up,1 m² square meter,No
Villa for sale,5377 — Somme-Leuze,"€330,000",3 bedrooms | 180 m² ,3 bedrooms,No,Semi equipped,As new,1 m² square meter,No
House for sale,Stierstraat 51,"€335,000",3 bedrooms | 220 m² ,3 bedrooms,No,Installed,As new,1 m² square meter,No
House for sale,Arthur Puesstraat 227,"€339,000",4 bedrooms | 201 m² ,4 bedrooms,No,Installed,As new,1 m² square meter,No
House for sale,Arthur Puesstraat 227,"€339,000",4 bedrooms | 201 m² ,4 bedrooms,No,Installed,As new,1 m² square meter,No
House for sale,"Rekkemsestraat 7,","€339,000",3 bedrooms | 175 m² ,3 bedrooms,No,Installed,Good,1 m² square meter,No
House for sale,Halderbosstraat 40,"€340,000",3 bedrooms | 115 m² ,3 bedrooms,No,Semi equipped,To be done up,1 m² square meter,No
House for sale,Halderbosstraat 40,"€340,000",3 bedrooms | 115 m² ,3 bedrooms,No,Semi equipped,To be done up,1 m² square meter,No
House for sale,Koning Boudewijnlaan 56,"€340,000",3 bedrooms | 165 m² ,3 bedrooms,No,Hyper equipped,As new,80 m² ,No
House for sale,Werftsesteenweg 49,"€349,000",2 bedrooms | 100 m² ,2 bedrooms,No,Installed,As new,80 m² ,No
House for sale,Zandvoordestraat 136,"€349,000",3 bedrooms | 130 m² ,3 bedrooms,No,Installed,Good,200 m² ,No
Villa for sale,1400 — Nivelles,"€350,000",3 bedrooms | 106 m² ,3 bedrooms,No,Installed,As new,200 m² ,No
House for sale,Hertog Jan II-laan 56,"€359,000",4 bedrooms | 210 m² ,4 bedrooms,No,Installed,As new,200 m² ,No
House for sale,Torhoutsesteenweg 145,"€359,000",3 bedrooms | 187 m² ,3 bedrooms,No,USA installed,As new,200 m² ,No
House for sale,Brugsestraat 136,"€359,500",3 bedrooms | 183 m² ,3 bedrooms,No,Installed,As new,200 m² ,No
Villa for sale,5630 — Cerfontaine,"€360,000",6 bedrooms,6 bedrooms,No,Installed,Good,729 m² ,No
House for sale,Jan Baptist Bosmansstraat 8,"€365,000",2 bedrooms | 106 m² ,2 bedrooms,No,Installed,Good,729 m² ,No
House for sale,Kortrijkseweg 356,"€365,000",3 bedrooms,3 bedrooms,No,Installed,Good,729 m² ,No
House for sale,Philemon Sabbestraat 48,"€365,000",4 bedrooms | 226 m² ,4 bedrooms,No,USA installed,As new,729 m² ,No
House for sale,Lange Dijkstraat xx,"€365,000",3 bedrooms | 140 m² ,3 bedrooms,No,Hyper equipped,As new,98 m² ,No
House for sale,Plezantstraat 7,"€369,000",3 bedrooms | 350 m² ,3 bedrooms,No,Installed,To be done up,98 m² ,No
House for sale,Germaan de Vosstraat 20,"€379,000",3 bedrooms | 190 m² ,3 bedrooms,No,Hyper equipped,Good,160 m² ,No
House for sale,"Ellestraat 245,","€385,000",5 bedrooms | 250 m² ,5 bedrooms,No,Installed,Good,160 m² ,No
Town-house for sale,"Canadaplein 4,","€389,000",3 bedrooms | 267 m² ,3 bedrooms,No,Installed,To renovate,160 m² ,No
House for sale,"Wulverikstraat 9,","€390,000",4 bedrooms | 225 m² ,4 bedrooms,No,Installed,Good,160 m² ,No
House for sale,6240 — Farciennes,"€99,000",3 bedrooms | 82 m² ,3 bedrooms,No,Not installed,Good,59 m² ,No
Villa for sale,Rue des Prêtres 7,"€355,000",4 bedrooms | 200 m² ,4 bedrooms,No,Not installed,Good,59 m² ,No
Villa for sale,Rue des Prêtres 9,"€375,000",4 bedrooms | 200 m² ,4 bedrooms,No,Not installed,Good,59 m² ,No
House for sale,Rue &#201;mile Vandervelde 112A,"€269,000",3 bedrooms | 134 m² ,3 bedrooms,No,Installed,Good,656 m² ,No
House for sale,Rue &#201;mile Vandervelde 112,"€269,000",3 bedrooms | 134 m² ,3 bedrooms,No,Installed,Good,601 m² ,No
Apartment for sale,Val Mèlèye 13 / 6A,"€95,000",1 bedroom | 36 m² ,1 bedroom,Yes,Installed,Good,601 m² ,No
Apartment block for sale,Liebaardstraat 162,"€245,000",5 bedrooms | 350 m² ,5 bedrooms,No,Semi equipped,To renovate,601 m² ,No
Mixed-use building for sale,Liebaardstraat 162,"€245,000",5 bedrooms | 350 m² ,5 bedrooms,No,Semi equipped,To renovate,601 m² ,No
Farmhouse for sale,"Rejet De Sèbles 34,","€395,000",4 bedrooms | 120 m² ,4 bedrooms,No,Semi equipped,To be done up,5800 m² ,No
Exceptional property for sale,Mechelsebaan 188,"€399,000",4 bedrooms | 291 m² ,4 bedrooms,No,Installed,As new,5800 m² ,No
House for sale,2870 — LIEZELE,"€410,000",3 bedrooms | 206 m² ,3 bedrooms,No,Installed,As new,5800 m² ,No
House for sale,"Sint-Pieterskerklaan 38,","€420,000",6 bedrooms | 220 m² ,6 bedrooms,No,Installed,To be done up,5800 m² ,No
House for sale,Kortrijksestraat 124,"€425,000",4 bedrooms,4 bedrooms,No,Installed,Good,5800 m² ,No
House for sale,Tobie Swalusstraat 17,"€439,000",3 bedrooms | 200 m² ,3 bedrooms,No,Installed,As new,5800 m² ,No
Country house for sale,Vaartstraat 41,"€439,000",3 bedrooms | 178 m² ,3 bedrooms,No,Installed,To be done up,5800 m² ,No
House for sale,Vaartstraat 41,"€439,000",3 bedrooms | 178 m² ,3 bedrooms,No,Installed,To be done up,5800 m² ,No
House for sale,"Biesdelle 38,","€448,500",3 bedrooms | 227 m² ,3 bedrooms,No,Installed,As new,570 m² ,No
House for sale,Rue De Clabecq 16a,"€450,000",4 bedrooms | 227 m² ,4 bedrooms,No,Installed,As new,200 m² ,No
Villa for sale,1310 — La Hulpe,"€469,000",3 bedrooms | 122 m² ,3 bedrooms,No,Semi equipped,To be done up,200 m² ,No
House for sale,4000 — LIEGE,"€470,000",2 bedrooms | 175 m² ,2 bedrooms,No,Hyper equipped,Good,60 m² ,No
Mixed-use building for sale,Koning Albertstraat 168,"€475,000",4 bedrooms | 300 m² ,4 bedrooms,No,Hyper equipped,Good,60 m² ,No
Villa for sale,Jos Janssenstraat 26a,"€475,000",4 bedrooms | 183 m² ,4 bedrooms,No,USA installed,As new,60 m² ,No
Villa for sale,Veldstraat 44,"€490,000",4 bedrooms | 280 m² ,4 bedrooms,No,Installed,As new,60 m² ,No
House for sale,rue de Schoppach 39,"€498,000",4 bedrooms | 233 m² ,4 bedrooms,No,Installed,Good,60 m² ,No
House for sale,Fortlaan 3,"€499,000",6 bedrooms | 485 m² ,6 bedrooms,No,Hyper equipped,As new,52 m² ,No
Villa for sale,Dreve Saint-Lambert 6,"€499,000",6 bedrooms | 280 m² ,6 bedrooms,No,Semi equipped,To renovate,5092 m² ,No
House for sale,Schonebeek 76,"€515,000",4 bedrooms | 258 m² ,4 bedrooms,No,Hyper equipped,As new,5092 m² ,No
House for sale,Schonebeek 76,"€515,000",4 bedrooms | 258 m² ,4 bedrooms,No,Hyper equipped,As new,5092 m² ,No
House for sale,"Brusselsestraat 198,","€525,000",4 bedrooms | 186 m² ,4 bedrooms,Yes,Hyper equipped,Good,7 m² ,No
Exceptional property for sale,Verbondstraat 39,"€529,000",3 bedrooms | 247 m² ,3 bedrooms,Yes,Installed,Good,7 m² ,No
Town-house for sale,Rue Du Wäschbour 27,"€555,000",4 bedrooms,4 bedrooms,No,Installed,As new,264 m² ,No
House for sale,Chaussée De Boondael - Boondaalse Steenweg 250,"€570,000",5 bedrooms | 185 m² ,5 bedrooms,No,Installed,To be done up,264 m² ,No
Villa for sale,Jos Janssenstraat 26a,"€570,000",4 bedrooms | 183 m² ,4 bedrooms,No,USA installed,As new,264 m² ,No
House for sale,"Kasteeldreef 27,","€585,000",4 bedrooms | 259 m² ,4 bedrooms,No,Installed,As new,264 m² ,No
Villa for sale,Molstraat 5,"€585,000",4 bedrooms | 243 m² ,4 bedrooms,No,Installed,As new,264 m² ,No
House for sale,Edelinckstraat 5/A,"€595,000",4 bedrooms | 160 m² ,4 bedrooms,No,Installed,As new,264 m² ,No
House for sale,Edelinckstraat 5,"€595,000",3 bedrooms | 160 m² ,3 bedrooms,No,Installed,Good,264 m² ,No
House for sale,R.Schrijversstraat 48,"€595,000",4 bedrooms | 262 m² ,4 bedrooms,No,Hyper equipped,As new,264 m² ,No
House for sale,Olmsebaan 6-8-10,"€310,000",7 bedrooms,7 bedrooms,No,Semi equipped,To renovate,264 m² ,No
House for sale,Jozef van Gorpstraat 13a,"€369,000",2 bedrooms | 170 m² ,2 bedrooms,No,Semi equipped,Good,264 m² ,No
House for sale,Reffenakkers 2,"€429,000",3 bedrooms | 210 m² ,3 bedrooms,No,Installed,Good,264 m² ,No
House for sale,Heiblok 3,"€399,000",3 bedrooms | 246 m² ,3 bedrooms,No,Installed,Good,264 m² ,No
Villa for sale,Rue Osval Sambon 15,"€365,000",4 bedrooms | 220 m² ,4 bedrooms,No,Installed,Good,1100 m² ,No
Apartment for sale,Avenue du Commerce 3,"€199,000",1 bedroom | 60 m² ,1 bedroom,No,Hyper equipped,As new,1100 m² ,No
Apartment for sale,1932 — Zaventem Sint-Stevens-Woluwe,"€345,000",2 bedrooms | 90 m² ,2 bedrooms,No,Hyper equipped,Good,1100 m² ,No
Apartment for sale,Avenue Circulaire 144C,"€599,000",4 bedrooms | 182 m² ,4 bedrooms,No,Hyper equipped,Good,1100 m² ,Yes
Mansion for sale,Place d'Herchies 2,"€595,000",10 bedrooms | 974 m² ,10 bedrooms,No,Hyper equipped,Good,1100 m² ,No
Apartment block for sale,7000 — Mons,"€600,000",3 bedrooms | 140 m² ,3 bedrooms,Yes,USA hyper equipped,As new,1100 m² ,No
Villa for sale,"Zeeweg 150,","€619,000",6 bedrooms | 309 m² ,6 bedrooms,No,Installed,Good,1100 m² ,No
House for sale,Evendijk-West 32,"€625,000",3 bedrooms | 213 m² ,3 bedrooms,No,Hyper equipped,As new,1100 m² ,No
Exceptional property for sale,1367 — Ramillies Geest-Gérompont-Petit-Rosière,"€630,000",7 bedrooms | 600 m² ,7 bedrooms,No,Semi equipped,To renovate,1100 m² ,No
Villa for sale,Provinciebaan 19,"€645,000",4 bedrooms | 343 m² ,4 bedrooms,No,Hyper equipped,To renovate,1100 m² ,No
Exceptional property for sale,7061 — CASTEAU,"€645,000",4 bedrooms | 240 m² ,4 bedrooms,No,Installed,Good,1100 m² ,No
House for sale,"Godveerdegemstraat 17,","€645,000",5 bedrooms | 426 m² ,5 bedrooms,No,Installed,Good,1100 m² ,No
House for sale,Oude Nijvelse Baan 33,"€649,000",3 bedrooms | 204 m² ,3 bedrooms,No,Hyper equipped,As new,1100 m² ,No
House for sale,Grand Rue 66,"€649,000",4 bedrooms,4 bedrooms,No,Hyper equipped,As new,1100 m² ,Yes
Exceptional property for sale,Kempinnestraat 2,"€649,000",4 bedrooms | 426 m² ,4 bedrooms,No,Hyper equipped,Good,1100 m² ,Yes
