Title,Location,Price,Area,Number_of_Rooms,Furnished,Kitchen type,Status,Garden surface,Swimming Pool
Duplex for sale,Nieuwstraat 99/0201,"€310,000",2 bedrooms | 115 m² ,2 bedrooms,No,Installed,As new,900 m² ,Yes
House for sale,Bremstraat 3,"€275,000",3 bedrooms | 172 m² ,3 bedrooms,No,Semi equipped,Good,900 m² ,Yes
House for sale,Olmsebaan 6-8-10,"€310,000",7 bedrooms,7 bedrooms,No,Semi equipped,To renovate,900 m² ,Yes
House for sale,Jozef van Gorpstraat 13a,"€369,000",2 bedrooms | 170 m² ,2 bedrooms,No,Semi equipped,Good,900 m² ,Yes
House for sale,Nieuwstraat 36,"€394,000",5 bedrooms,5 bedrooms,No,Semi equipped,Good,900 m² ,Yes
Mixed-use building for sale,1080 — Molenbeek-St-Jean,"€420,000",4 bedrooms | 298 m² ,4 bedrooms,No,Semi equipped,To be done up,7 m² ,Yes
House for sale,"Coolsaetstraat 11,","€420,000",3 bedrooms,3 bedrooms,No,Installed,To be done up,7 m² ,Yes
Mansion for sale,Leon Spilliaertstraat 29,"€465,000",6 bedrooms | 502 m² ,6 bedrooms,No,Installed,To be done up,7 m² ,Yes
Country house for sale,Grand Route 31+,"€25,000",3 bedrooms,3 bedrooms,No,Not installed,To restore,7 m² ,Yes
House for sale,Elderseweg 34,"€70,000",3 bedrooms | 133 m² ,3 bedrooms,No,Not installed,To restore,7 m² ,Yes
House for sale,Rue du Corbeau 7,"€80,000",1 bedroom | 140 m² ,1 bedroom,No,Not installed,To restore,7 m² ,Yes
House for sale,7012 — Jemappes,"€80,000",2 bedrooms | 104 m² ,2 bedrooms,No,Not installed,To be done up,7 m² ,Yes
House for sale,7390 — Quaregnon,"€85,000",2 bedrooms | 120 m² ,2 bedrooms,No,Not installed,To be done up,7 m² ,Yes
House for sale,7340 — Wasmes,"€90,000",2 bedrooms | 86 m² ,2 bedrooms,No,Not installed,To be done up,7 m² ,Yes
Bungalow for sale,Thier de Hodimont 85,"€100,000",3 bedrooms | 94 m² ,3 bedrooms,No,Not installed,To be done up,7 m² ,Yes
House for sale,7080 — Frameries,"€105,000",2 bedrooms | 147 m² ,2 bedrooms,No,Not installed,To be done up,7 m² ,Yes
House for sale,7340 — Paturages,"€110,000",2 bedrooms | 107 m² ,2 bedrooms,No,Not installed,To be done up,7 m² ,Yes
House for sale,7370 — Dour,"€115,000",2 bedrooms | 136 m² ,2 bedrooms,No,Not installed,To restore,7 m² ,Yes
House for sale,Rue Laplace 76,"€120,000",3 bedrooms | 173 m² ,3 bedrooms,No,Not installed,To restore,7 m² ,Yes
House for sale,7340 — Wasmes,"€130,000",2 bedrooms | 134 m² ,2 bedrooms,No,Not installed,To restore,7 m² ,Yes
House for sale,7370 — Dour,"€130,000",2 bedrooms | 119 m² ,2 bedrooms,No,Not installed,To restore,7 m² ,Yes
House for sale,Zuidstraat 7,"€139,500",2 bedrooms | 86 m² ,2 bedrooms,No,Semi equipped,To be done up,7 m² ,No
House for sale,7370 — Dour,"€140,000",2 bedrooms | 125 m² ,2 bedrooms,No,Semi equipped,To be done up,7 m² ,No
House for sale,7301 — Hornu,"€145,000",3 bedrooms | 142 m² ,3 bedrooms,No,Semi equipped,To be done up,7 m² ,No
House for sale,Prinses Jos.-Charlottelaan 141,"€145,000",2 bedrooms,2 bedrooms,No,Semi equipped,To be done up,7 m² ,No
House for sale,7350 — Hensies,"€150,000",2 bedrooms | 106 m² ,2 bedrooms,No,Semi equipped,To be done up,7 m² ,No
House for sale,7370 — Dour,"€150,000",3 bedrooms | 114 m² ,3 bedrooms,No,Semi equipped,To be done up,7 m² ,No
Villa for sale,rue des remparts 62,"€159,000",3 bedrooms,3 bedrooms,No,Semi equipped,To be done up,7 m² ,No
House for sale,7301 — Hornu,"€160,000",3 bedrooms | 167 m² ,3 bedrooms,No,Semi equipped,To be done up,7 m² ,No
House for sale,"Vlasstraat 4,","€162,500",96 m² ,96 m² square meters livable space,No,Semi equipped,To be done up,7 m² ,No
House for sale,7340 — Wasmes,"€165,000",2 bedrooms | 136 m² ,2 bedrooms,No,Semi equipped,To be done up,7 m² ,No
House for sale,"Zuidstraat 35,","€165,000",2 bedrooms,2 bedrooms,No,Semi equipped,To renovate,7 m² ,No
House for sale,Krekelstraat 149,"€165,000",3 bedrooms | 135 m² ,3 bedrooms,No,Semi equipped,To renovate,7 m² ,No
House for sale,7370 — Dour,"€175,000",4 bedrooms | 173 m² ,4 bedrooms,No,Semi equipped,To renovate,7 m² ,No
Villa for sale,Villa aan de Leie 1000 Box C,"€1,100",3 bedrooms | 260 m² ,3 bedrooms,No,Semi equipped,As new,7 m² ,Yes
Apartment for sale,8500 — Kortrijk,"€197,500",2 bedrooms,2 bedrooms,No,Installed,Just renovated,7 m² ,Yes
Apartment for sale,Avenue Houba de Strooper 66,"€329,000",3 bedrooms | 107 m² ,3 bedrooms,No,Installed,Good,7 m² ,Yes
Ground floor for sale,Pastoor Frederickxstraat 44,"€235,000",3 bedrooms | 104 m² ,3 bedrooms,No,Installed,To be done up,7 m² ,Yes
Duplex for sale,Nieuwstraat 99/0201,"€310,000",2 bedrooms | 115 m² ,2 bedrooms,No,Installed,As new,7 m² ,Yes
House for sale,Bremstraat 3,"€275,000",3 bedrooms | 172 m² ,3 bedrooms,No,Semi equipped,Good,7 m² ,Yes
House for sale,Olmsebaan 6-8-10,"€310,000",7 bedrooms,7 bedrooms,No,Semi equipped,To renovate,7 m² ,Yes
House for sale,Jozef van Gorpstraat 13a,"€369,000",2 bedrooms | 170 m² ,2 bedrooms,No,Semi equipped,Good,7 m² ,Yes
House for sale,7370 — Dour,"€175,000",3 bedrooms | 162 m² ,3 bedrooms,No,Semi equipped,Good,7 m² ,Yes
House for sale,7973 — Stambruges,"€175,000",2 bedrooms | 115 m² ,2 bedrooms,No,Semi equipped,Good,7 m² ,Yes
House for sale,Rue Haute-Wez 107,"€179,500",3 bedrooms | 130 m² ,3 bedrooms,No,Semi equipped,Good,60 m² ,No
House for sale,Rue Henry de Rohan Chabot 101,"€180,000",3 bedrooms | 162 m² ,3 bedrooms,No,Not installed,Good,60 m² ,No
House for sale,Rue de la Hestre 44,"€180,000",4 bedrooms | 212 m² ,4 bedrooms,No,Not installed,To restore,60 m² ,No
House for sale,place de ghoy 48 48,"€199,000",5 bedrooms | 250 m² ,5 bedrooms,No,Installed,Good,60 m² ,No
House for sale,Werkzaamheidstraat 70,"€199,000",2 bedrooms | 92 m² ,2 bedrooms,No,Installed,To be done up,60 m² ,No
House for sale,Kruibekesteenweg 90,"€199,000",3 bedrooms | 130 m² ,3 bedrooms,No,Installed,To renovate,250 m² ,No
House for sale,Opgeëistenstraat 133,"€199,900",4 bedrooms | 102 m² ,4 bedrooms,No,Installed,As new,250 m² ,No
House for sale,Rue de Chapelle 9,"€209,000",3 bedrooms | 129 m² ,3 bedrooms,No,Installed,Just renovated,250 m² ,No
Mansion for sale,Rue Hamal 37,"€210,000",3 bedrooms | 150 m² ,3 bedrooms,No,Installed,To be done up,250 m² ,No
House for sale,Rue Large Voie 172,"€225,000",3 bedrooms | 112 m² ,3 bedrooms,No,Installed,To be done up,250 m² ,No
Mixed-use building for sale,Rue Large Voie 172,"€225,000",3 bedrooms | 112 m² ,3 bedrooms,No,Installed,To be done up,250 m² ,No
House for sale,Houtemstraat 69,"€229,000",4 bedrooms,4 bedrooms,No,Installed,To be done up,250 m² ,No
House for sale,"Generaal Baron Jacquesstraat 35,","€237,000",3 bedrooms | 160 m² ,3 bedrooms,No,Installed,To be done up,72 m² ,No
House for sale,Inakker 41,"€245,000",2 bedrooms | 180 m² ,2 bedrooms,No,Installed,To renovate,72 m² ,No
House for sale,Rue des Bruyères 71,"€245,000",3 bedrooms,3 bedrooms,No,Installed,To renovate,72 m² ,No
House for sale,"Polderstraat 25,","€245,000",3 bedrooms | 155 m² ,3 bedrooms,No,Installed,To be done up,30 m² ,No
Apartment block for sale,Rue Lairesse 104,"€249,000",4 bedrooms | 85 m² ,4 bedrooms,No,Installed,Good,30 m² ,No
House for sale,"Willem De Roolaan 38,","€250,000",3 bedrooms | 199 m² ,3 bedrooms,No,Installed,To renovate,200 m² ,No
House for sale,"Astridlaan 66,","€253,000",5 bedrooms | 261 m² ,5 bedrooms,No,Installed,Good,200 m² ,Yes
Apartment block for sale,7000 — Mons,"€255,000",6 bedrooms | 84 m² ,6 bedrooms,No,Installed,Good,200 m² ,Yes
House for sale,"Polderstraat 7,","€265,000",3 bedrooms,3 bedrooms,No,Installed,Good,75 m² ,Yes
House for sale,Ieperstraat 35,"€265,000",3 bedrooms,3 bedrooms,No,Installed,Good,75 m² ,Yes
Bungalow for sale,"Brugsesteenweg 99,","€275,000",3 bedrooms,3 bedrooms,No,Installed,Good,75 m² ,Yes
House for sale,Molekensstraat 183 (lot 1,"€275,000",3 bedrooms | 103 m² ,3 bedrooms,No,Installed,Good,75 m² ,No
House for sale,Leuzesesteenweg 391-399 lo,"€275,000",3 bedrooms | 135 m² ,3 bedrooms,No,Installed,Good,75 m² ,No
House for sale,Leuzesesteenweg 391-399 lo,"€275,000",3 bedrooms | 135 m² ,3 bedrooms,No,Installed,Good,75 m² ,No
House for sale,Leuzesesteenweg 391-399 lo,"€275,000",3 bedrooms | 135 m² ,3 bedrooms,No,Installed,Good,75 m² ,No
House for sale,Leuzesesteenweg 391-399 lo,"€275,000",3 bedrooms | 135 m² ,3 bedrooms,No,Installed,Good,75 m² ,No
Villa for sale,Villa aan de Leie 1000 Box C,"€1,100",3 bedrooms | 260 m² ,3 bedrooms,No,Installed,As new,75 m² ,Yes
Apartment for sale,8500 — Kortrijk,"€197,500",2 bedrooms,2 bedrooms,No,Installed,Just renovated,75 m² ,Yes
Apartment for sale,Avenue Houba de Strooper 66,"€329,000",3 bedrooms | 107 m² ,3 bedrooms,No,Installed,Good,75 m² ,Yes
Ground floor for sale,Pastoor Frederickxstraat 44,"€235,000",3 bedrooms | 104 m² ,3 bedrooms,No,Installed,To be done up,75 m² ,Yes
Duplex for sale,Nieuwstraat 99/0201,"€310,000",2 bedrooms | 115 m² ,2 bedrooms,No,Installed,As new,75 m² ,Yes
House for sale,Bremstraat 3,"€275,000",3 bedrooms | 172 m² ,3 bedrooms,No,Semi equipped,Good,75 m² ,Yes
House for sale,Olmsebaan 6-8-10,"€310,000",7 bedrooms,7 bedrooms,No,Semi equipped,To renovate,75 m² ,Yes
House for sale,Jozef van Gorpstraat 13a,"€369,000",2 bedrooms | 170 m² ,2 bedrooms,No,Semi equipped,Good,75 m² ,Yes
House for sale,Leuzesesteenweg 391-399 lo,"€275,000",3 bedrooms | 135 m² ,3 bedrooms,No,Semi equipped,Good,75 m² ,No
House for sale,"Molenstraat 18,","€289,000",3 bedrooms | 122 m² ,3 bedrooms,Yes,Installed,Good,25 m² ,No
House for sale,7382 — Audregnies,"€290,000",5 bedrooms | 291 m² ,5 bedrooms,No,Installed,Good,25 m² ,No
House for sale,Boomgaardstraat 68B,"€290,000",3 bedrooms | 124 m² ,3 bedrooms,No,Installed,Good,25 m² ,No
House for sale,Boomgaardstraat 70A,"€290,000",2 bedrooms | 115 m² ,2 bedrooms,No,Installed,Good,25 m² ,No
House for sale,Boomgaardstraat 70B,"€290,000",2 bedrooms | 120 m² ,2 bedrooms,No,Installed,Good,25 m² ,No
House for sale,Tombroekstraat 249,"€293,250",3 bedrooms | 117 m² ,3 bedrooms,No,Hyper equipped,As new,20 m² ,No
House for sale,1420 — Braine-l'Alleud,"€295,000",3 bedrooms | 129 m² ,3 bedrooms,No,Installed,Good,20 m² ,No
House for sale,"Stationsplein 1,101","€295,000",4 bedrooms | 280 m² ,4 bedrooms,No,USA installed,As new,20 m² ,No
House for sale,Rue Adolphe Borgnet,"€299,000",3 bedrooms | 177 m² ,3 bedrooms,No,Hyper equipped,As new,20 m² ,No
House for sale,8540 — Deerlijk,"€299,000",3 bedrooms | 161 m² ,3 bedrooms,No,Installed,To be done up,649 m² ,No
House for sale,"Wingene Steenweg 29,","€299,000",4 bedrooms | 192 m² ,4 bedrooms,No,Installed,Good,649 m² ,No
House for sale,Hazeleerstraat 16,"€299,000",4 bedrooms | 287 m² ,4 bedrooms,No,Installed,Good,414 m² ,Yes
Apartment block for sale,Rue du Village 11,"€300,000",1 bedroom,1 bedroom,No,Installed,Good,414 m² ,Yes
House for sale,7334 — Hautrage,"€310,000",6 bedrooms | 560 m² ,6 bedrooms,No,Installed,To be done up,414 m² ,Yes
House for sale,"Prins Albertlaan 6,","€310,000",4 bedrooms | 181 m² ,4 bedrooms,No,Installed,Good,35 m² ,Yes
Domaine du Fort,4670 — Blégny,"€315,000",3 - 4 bedrooms,3 - 4 bedrooms,No,Installed,Good,35 m² ,Yes
Apartment block for sale,Place Mozin et Libotte 8,"€315,000",3 bedrooms | 115 m² ,3 bedrooms,No,Installed,Just renovated,35 m² ,Yes
House for sale,Nederkouterweg 2,"€315,000",3 bedrooms | 150 m² ,3 bedrooms,No,Installed,Good,35 m² ,Yes
House for sale,Dorpsstraat 198,"€315,000",3 bedrooms | 235 m² ,3 bedrooms,No,Installed,Good,35 m² ,No
House for sale,8550 — Zwevegem,"€319,000",3 bedrooms | 196 m² ,3 bedrooms,No,Installed,Good,35 m² ,No
House for sale,7032 — Spiennes,"€320,000",4 bedrooms | 277 m² ,4 bedrooms,No,Installed,Good,35 m² ,No
House for sale,Rue Gustave Dewalque 20,"€329,000",4 bedrooms,4 bedrooms,No,Semi equipped,Good,1 m² square meter,No
House for sale,8791 — Beveren-Leie,"€329,000",4 bedrooms | 218 m² ,4 bedrooms,No,Installed,Good,1 m² square meter,No
809,7800 — Ath,"€330,816",3 bedrooms | 164 m² ,3 bedrooms,No,Installed,Good,1 m² square meter,No
House for sale,1601 — Ruisbroek,"€335,000",4 bedrooms | 197 m² ,4 bedrooms,No,Installed,Good,1 m² square meter,No
House for sale,Tamboerkensstraat 32b,"€339,000",3 bedrooms | 142 m² ,3 bedrooms,No,Installed,As new,61 m² ,No
Villa for sale,"Schapendries 105,","€339,000",4 bedrooms | 260 m² ,4 bedrooms,No,Installed,To renovate,460 m² ,No
House for sale,"Kanunnik Van Hoonackerstraat 19,","€349,000",4 bedrooms | 214 m² ,4 bedrooms,No,Installed,Good,460 m² ,No
House for sale,Tolhuisstraat 5,"€355,000",3 bedrooms,3 bedrooms,No,Hyper equipped,Good,36 m² ,No
Villa for sale,Villa aan de Leie 1000 Box C,"€1,100",3 bedrooms | 260 m² ,3 bedrooms,No,Hyper equipped,As new,36 m² ,Yes
Apartment for sale,8500 — Kortrijk,"€197,500",2 bedrooms,2 bedrooms,No,Installed,Just renovated,36 m² ,Yes
Apartment for sale,Avenue Houba de Strooper 66,"€329,000",3 bedrooms | 107 m² ,3 bedrooms,No,Installed,Good,36 m² ,Yes
Ground floor for sale,Pastoor Frederickxstraat 44,"€235,000",3 bedrooms | 104 m² ,3 bedrooms,No,Installed,To be done up,36 m² ,Yes
Duplex for sale,Nieuwstraat 99/0201,"€310,000",2 bedrooms | 115 m² ,2 bedrooms,No,Installed,As new,36 m² ,Yes
House for sale,Bremstraat 3,"€275,000",3 bedrooms | 172 m² ,3 bedrooms,No,Semi equipped,Good,36 m² ,Yes
House for sale,Olmsebaan 6-8-10,"€310,000",7 bedrooms,7 bedrooms,No,Semi equipped,To renovate,36 m² ,Yes
House for sale,Jozef van Gorpstraat 13a,"€369,000",2 bedrooms | 170 m² ,2 bedrooms,No,Semi equipped,Good,36 m² ,Yes
House for sale,Vlasgaard 3,"€355,000",3 bedrooms | 175 m² ,3 bedrooms,No,Semi equipped,As new,36 m² ,Yes
House for sale,Emile Vandersteenenstraat 37,"€357,500",4 bedrooms | 158 m² ,4 bedrooms,No,Semi equipped,As new,60 m² ,Yes
House for sale,Rue De Sart-Lez-Moulins 37,"€360,000",4 bedrooms,4 bedrooms,No,Semi equipped,As new,60 m² ,Yes
House for sale,"Edingsesteenweg 519,","€370,000",3 bedrooms | 134 m² ,3 bedrooms,No,Installed,As new,60 m² ,Yes
House for sale,rooigemlaan 178,"€379,000",4 bedrooms | 216 m² ,4 bedrooms,No,Installed,Good,60 m² ,Yes
House for sale,Essenhoutstraat 202,"€389,000",4 bedrooms | 141 m² ,4 bedrooms,No,Installed,As new,60 m² ,Yes
House for sale,Kerkstraat 14,"€395,000",2 bedrooms | 175 m² ,2 bedrooms,No,Installed,As new,185 m² ,No
House for sale,Riet 10,"€395,000",3 bedrooms | 191 m² ,3 bedrooms,No,Installed,As new,185 m² ,No
House for sale,"Burgemeester de croeserstraat 30,","€398,000",4 bedrooms | 228 m² ,4 bedrooms,No,Installed,Good,185 m² ,No
House for sale,"Burgemeester de croeserstraat 30,","€398,000",4 bedrooms | 228 m² ,4 bedrooms,No,Installed,Good,185 m² ,No
House for sale,Tjollensstraat 10,"€398,000",1 bedroom | 160 m² ,1 bedroom,No,Installed,Good,185 m² ,No
House for sale,Legeweg 227,"€399,000",2 bedrooms | 110 m² ,2 bedrooms,No,Installed,Just renovated,185 m² ,No
House for sale,Bollemeersstraat 21/a,"€399,000",4 bedrooms | 300 m² ,4 bedrooms,No,Installed,Just renovated,185 m² ,No
Apartment block for sale,4300 — Waremme,"€410,000",4 bedrooms,4 bedrooms,No,Installed,As new,185 m² ,No
House for sale,Boudewijnlaan 1,"€420,000",3 bedrooms | 395 m² ,3 bedrooms,No,Installed,Good,185 m² ,No
House for sale,Veldonkstraat 97,"€425,000",3 bedrooms | 217 m² ,3 bedrooms,No,Installed,Good,185 m² ,No
House for sale,Witloofstraat LOT 3 Box ZN,"€426,454",3 bedrooms | 180 m² ,3 bedrooms,No,Installed,Good,185 m² ,No
Villa for sale,Rue du Nord 35,"€430,000",9 bedrooms,9 bedrooms,No,Installed,To renovate,872 m² ,No
House for sale,Hulstbaan 60,"€430,000",3 bedrooms | 120 m² ,3 bedrooms,No,Installed,Just renovated,872 m² ,No
Villa for sale,"Guldenzandstraat 34,","€439,000",2 bedrooms | 140 m² ,2 bedrooms,No,Installed,Just renovated,456 m² ,No
Town-house for sale,Van Immerseellaan 9,"€440,000",4 bedrooms | 142 m² ,4 bedrooms,No,Installed,Just renovated,456 m² ,No
Villa for sale,9500 — Geraardsbergen,"€440,000",6 bedrooms | 318 m² ,6 bedrooms,No,Installed,As new,456 m² ,No
House for sale,Trekweg (Linker oever) 4,"€445,000",4 bedrooms | 154 m² ,4 bedrooms,No,Installed,As new,85 m² ,No
Country house for sale,Jos Tilborghsstraat 44,"€465,000",5 bedrooms | 144 m² ,5 bedrooms,No,Installed,To be done up,1000 m² ,No
House for sale,Gullegemsestraat 36,"€465,000",2 bedrooms | 257 m² ,2 bedrooms,No,Installed,As new,1000 m² ,No
House for sale,6700 — Arlon,"€467,000",6 bedrooms | 253 m² ,6 bedrooms,No,Installed,Good,1000 m² ,No
House for sale,J. Van Doorslaerlaan 23,"€469,000",3 bedrooms,3 bedrooms,No,Installed,Good,150 m² ,No
House for sale,Gaasbeekstraat 78,"€475,000",4 bedrooms | 185 m² ,4 bedrooms,No,Installed,Just renovated,1 m² square meter,No
House for sale,Prinses Paolalaan 42,"€489,000",4 bedrooms | 240 m² ,4 bedrooms,No,Hyper equipped,Just renovated,1 m² square meter,No
Country house for sale,Ieperseweg 146,"€495,000",4 bedrooms | 220 m² ,4 bedrooms,No,Hyper equipped,To renovate,1 m² square meter,No
Villa for sale,Villa aan de Leie 1000 Box C,"€1,100",3 bedrooms | 260 m² ,3 bedrooms,No,Hyper equipped,As new,1 m² square meter,Yes
Apartment for sale,8500 — Kortrijk,"€197,500",2 bedrooms,2 bedrooms,No,Installed,Just renovated,1 m² square meter,Yes
Apartment for sale,Avenue Houba de Strooper 66,"€329,000",3 bedrooms | 107 m² ,3 bedrooms,No,Installed,Good,1 m² square meter,Yes
Ground floor for sale,Pastoor Frederickxstraat 44,"€235,000",3 bedrooms | 104 m² ,3 bedrooms,No,Installed,To be done up,1 m² square meter,Yes
Duplex for sale,Nieuwstraat 99/0201,"€310,000",2 bedrooms | 115 m² ,2 bedrooms,No,Installed,As new,1 m² square meter,Yes
House for sale,Bremstraat 3,"€275,000",3 bedrooms | 172 m² ,3 bedrooms,No,Semi equipped,Good,1 m² square meter,Yes
House for sale,Olmsebaan 6-8-10,"€310,000",7 bedrooms,7 bedrooms,No,Semi equipped,To renovate,1 m² square meter,Yes
House for sale,Jozef van Gorpstraat 13a,"€369,000",2 bedrooms | 170 m² ,2 bedrooms,No,Semi equipped,Good,1 m² square meter,Yes
Other properties for sale,Elyzeese Velden 80,"€498,000",3 bedrooms | 192 m² ,3 bedrooms,No,Installed,As new,1 m² square meter,No
Villa for sale,Madeliefjesstraat 101,"€499,000",2 bedrooms | 205 m² ,2 bedrooms,No,Installed,As new,1 m² square meter,No
Apartment block for sale,1190 — Forest,"€525,000",4 bedrooms | 285 m² ,4 bedrooms,No,Installed,To renovate,90 m² ,No
Apartment block for sale,4430 — Ans,"€545,000",5 bedrooms | 270 m² ,5 bedrooms,No,Installed,To renovate,90 m² ,No
House for sale,1490 — COURT-SAINT-ÉTIENNE,"€550,000",4 bedrooms | 180 m² ,4 bedrooms,No,Installed,Good,90 m² ,No
Exceptional property for sale,1000 — Bruxelles,"€560,000",4 bedrooms | 145 m² ,4 bedrooms,No,Installed,Good,70 m² ,No
House for sale,Willem van Saeftingestraat 4,"€585,000",3 bedrooms,3 bedrooms,No,Installed,Good,70 m² ,No
Exceptional property for sale,5000 — Namur,"€590,000",6 bedrooms | 200 m² ,6 bedrooms,No,Hyper equipped,As new,70 m² ,No
Mansion for sale,Rudolfstraat 50,"€595,000",6 bedrooms | 242 m² ,6 bedrooms,No,Hyper equipped,To renovate,70 m² ,No
Apartment block for sale,Terlinckstraat 101/A,"€595,000",5 bedrooms | 200 m² ,5 bedrooms,No,Hyper equipped,To renovate,70 m² ,No
Villa for sale,Rue Isolée 44,"€595,000",3 bedrooms | 172 m² ,3 bedrooms,No,Installed,To renovate,70 m² ,No
House for sale,Rue Isolée 44,"€595,000",3 bedrooms | 172 m² ,3 bedrooms,No,Installed,To renovate,70 m² ,No
Villa for sale,Rue Isolée 44,"€595,000",3 bedrooms | 172 m² ,3 bedrooms,No,Installed,To renovate,70 m² ,No
House for sale,Rue Isolée 44,"€595,000",3 bedrooms | 172 m² ,3 bedrooms,No,Installed,To renovate,70 m² ,No
Villa for sale,"Tieltstraat 57,","€598,000",4 bedrooms | 300 m² ,4 bedrooms,No,Installed,Good,70 m² ,No
Mansion for sale,De Beuckerstraat 66,"€599,000",4 bedrooms | 188 m² ,4 bedrooms,No,Installed,Good,70 m² ,No
Villa for sale,Kanarieberg - Ijsmolen,"€600,000",3 bedrooms | 152 m² ,3 bedrooms,No,Installed,Good,70 m² ,No
Villa for sale,Avenue De L'etrier 7,"€615,000",4 bedrooms,4 bedrooms,No,USA hyper equipped,Just renovated,1 m² square meter,No
House for sale,Meensesteenweg 389,"€629,000",4 bedrooms | 270 m² ,4 bedrooms,No,USA hyper equipped,As new,1 m² square meter,No
House for sale,Bormstraat 122,"€659,000",3 bedrooms | 248 m² ,3 bedrooms,No,Hyper equipped,As new,1 m² square meter,No
Apartment block for sale,pierre sorrellaan 4,"€699,000",7 bedrooms | 250 m² ,7 bedrooms,No,Hyper equipped,To be done up,1 m² square meter,No
